radius,step,vel,ax,ay,time_step,rpm_left,rpm_right,torque_left,torque_right,power_left,power_right,total_energy,steer,throttle
12.95336788,0.7136,15.17742452,-0.51,1.812777309,0.0470172,2978.359544,2942.802828,-0.10505966,-0.114392754,-32.76738115,-35.25236839,8.88E-07,6.821536637,-0.150367269
11.76470588,0.7067,14.94034105,-0.365,1.934064445,0.047301464,2939.836245,2924.242579,-0.403758149,-0.410917431,-124.3005524,-125.8335876,3.29E-06,10.11843438,-0.055583881
10.88139282,0.7003,14.77,0,2.043654588,0.047413676,0,0,0,0,0,0,0,0,0
11.31221719,0.6909,15.0225224,0.555,2.033616131,0.045990945,3065.718701,3157.06371,70.34926964,38.61034096,22585.0218,12764.84663,0.000451604,26.34225055,0.672171574
13.00390117,0.6888,15.30327287,0.63,1.835802583,0.04500998,3121.582696,3217.806462,68.28592289,45.68844588,22322.07926,15395.53988,0.000471575,26.60958636,0.675429247
15.38461538,0.678,15.59175236,0.67,1.610772498,0.043484529,3179.605185,3278.978391,67.26304903,49.85777373,22396.40768,17119.85393,0.000477318,24.04107639,0.698855541
18.51851852,0.6748,15.8861715,0.7,1.389195109,0.042477195,3239.174492,3341.033557,66.66707079,53.11972803,22613.84105,18585.11696,0.000486116,20.74506566,0.729074297
24.63054187,0.6717,16.18816942,0.735,1.084557315,0.041493265,3300.463979,3404.520801,66.23622174,56.82569114,22892.81331,20259.52862,0.00049737,16.04583932,0.775007728
46.2962963,0.6669,16.53347491,0.863532899,0.601884314,0.040336348,3351.645099,3351.645099,66.24202643,66.24202643,23249.85524,23249.85524,0.000521008,0,0.707620706
454.5454545,0.661,16.15419525,-1.768282428,0.058522697,0.040918163,0,0,0,0,0,0,0,0,0
-67.11409396,0.65,15.42807465,-1.755475852,-0.361526989,0.042130986,0,0,0,0,0,0,0,0,0
-27.62430939,0.6527,14.68461453,-1.66,-0.795728045,0.044447881,2721.665075,2710.92383,2.12E-08,2.25E-08,6.05E-06,6.39E-06,1.54E-13,-4.069109746,-0.990568301
-14.90312966,0.6548,13.94202235,-1.52,-1.329551186,0.046965927,2623.038489,2573.782819,-1.25E-07,-1.41E-07,-3.43E-05,-3.80E-05,9.43E-13,-4.630229754,-0.906320504
-10.40582726,0.6473,13.22317207,-0.825,-1.712875033,0.048951946,2574.205225,2454.017523,-0.000218906,-6.66E-05,-0.059010649,-0.017104993,1.04E-09,-13.68421015,-0.368750683
-8.568980291,0.6444,12.82087197,-0.495,-1.955406145,0.050261792,2515.635197,2482.627044,-0.120811725,-0.135922802,-31.82624227,-35.337223,9.38E-07,-23.34936948,-0.149508134
-7.61614623,0.6478,12.57443477,-0.245,-2.116277738,0.051517226,2481.407187,2495.700432,2.712209978,3.057556731,704.7741446,799.0898163,2.15E-05,-32.16698511,0.024882342
-7.374631268,0.6424,12.45,0,-2.142542202,0.051598394,0,0,0,0,0,0,0,0,0
-7.867820614,0.6422,12.64331785,0.385,-2.07108849,0.050793629,2580.435494,2652.120985,71.68027951,25.23644478,19369.62956,7008.904182,0.000372184,-21.57267184,0.749662795
-9.442870633,0.6412,12.89211231,0.505,-1.794217603,0.049735837,2633.120431,2706.416011,73.09340394,34.4319076,20154.75522,9758.526735,0.000413267,-21.80038338,0.747880879
-11.84834123,0.654,13.18488872,0.595,-1.495637606,0.049602239,2692.087008,2769.728618,71.20035715,42.65970635,20072.42677,12373.24744,0.000447049,-22.26751625,0.731732581
-15.47987616,0.6585,13.5091649,0.67,-1.201767671,0.048744686,2756.903793,2839.314158,68.88991397,49.78378695,19888.67593,14802.32705,0.000469723,-20.92906469,0.73597532
-31.84713376,0.6748,13.88135476,0.77,-0.616771571,0.04861197,2831.710438,2918.567988,66.71511664,59.15102346,19783.43541,18078.42934,0.000511261,-12.09939333,0.817257415
-303.030303,0.6943,14.30703262,0.880856427,-0.068856361,0.048528582,2901.323007,2901.323007,66.24202643,66.24202643,20126.03898,20126.03898,0.000542605,0,0.707620706
36.36363636,0.7147,14.68668708,0.785,0.604660181,0.048663119,2994.829978,3089.116882,66.15008761,60.36495943,20745.84904,19527.5551,0.000544397,11.62598641,0.826988584
19.45525292,0.7298,15.0335699,0.72,1.184181724,0.048544691,3065.267802,3162.417411,66.46736171,54.17651256,21335.63053,17941.50439,0.000529638,21.93747035,0.727774635
12.72264631,0.7444,14.31545267,-0.9,1.641964297,0.051999753,2782.158178,2644.046194,-0.00080568,-0.000838327,-0.2347323,-0.232119285,6.74E-09,7.812736439,-0.41880413
9.823182711,0.7655,13.84873893,-0.45,1.990211481,0.055275791,2720.256179,2693.600175,-0.293751984,-0.313631864,-83.67952991,-88.46712792,2.64E-06,16.74832175,-0.116230307
8.976660682,0.7725,13.60253544,-0.29,2.101144476,0.056790883,2680.691871,2680.228568,0.747424092,0.910563947,209.8179346,255.5706048,7.34E-06,22.46351485,-0.007888743
8.554319932,0.7838,13.44,0,2.152504367,0.058318452,0,0,0,0,0,0,0,0,0
9.285051068,0.786,13.69573634,0.45,2.059289806,0.057390123,2795.73415,2874.660431,72.53858634,30.08240936,21237.02005,9055.820088,0.000482919,20.4684412,0.734477559
10.37344398,0.7895,13.989476,0.525,1.923140091,0.05643528,2856.063316,2938.277919,71.89843743,36.13288893,21503.83411,11117.93615,0.000511394,23.38738849,0.711701101
13.21003963,0.7898,14.33685182,0.635,1.586114243,0.055088803,2925.261136,3013.973851,68.97143941,46.09967807,21128.20242,14550.10042,0.000545965,25.40899438,0.694278957
18.21493625,0.7905,14.71588064,0.71,1.211925296,0.053717478,3000.962701,3095.150883,66.8721082,53.24481792,21015.23402,17257.89368,0.000571093,22.21660981,0.724520458
33.78378378,0.7803,15.11616824,0.78,0.689455336,0.051620225,3081.961659,3179.823448,65.99955257,59.9906208,21300.84543,19976.29679,0.000591871,12.78088983,0.816700009
270.2702703,0.7725,15.54714321,0.871913919,0.091166213,0.049687585,3152.099976,3152.099976,66.24202643,66.24202643,21865.64089,21865.64089,0.000603584,0,0.707620706
-57.47126437,0.7611,15.95883699,0.868613506,-0.451733937,0.047691445,3235.343203,3235.343203,66.24202643,66.24202643,22443.08657,22443.08657,0.000594635,0,0.707620706
-28.65329513,0.7466,16.29940787,0.75,-0.945148555,0.045805345,3323.102082,3427.859566,66.1308446,58.32899402,23013.16599,20938.04484,0.000559222,-13.86988056,0.797458267
-19.41747573,0.7279,15.67194964,-1.355,-1.289389937,0.04644604,3002.055755,2892.708707,-1.48E-06,-1.52E-06,-0.000464994,-0.000461619,1.20E-11,-3.577696343,-0.753192953
-14.4092219,0.7052,15.04189852,-0.825,-1.600647763,0.04688238,2930.144556,2798.58631,9.66E-05,0.000169464,0.029649538,0.049664492,1.03E-09,-4.455903937,-0.360309177
-12.04819277,0.6911,14.65755748,-0.595,-1.817742231,0.047149738,2870.934894,2818.042549,0.01125637,0.010450929,3.384155512,3.084118513,8.47E-08,-8.109295009,-0.206596318
-11.04972376,0.6827,14.37971346,-0.505,-1.907568033,0.047476607,2821.771245,2786.871771,-0.112259181,-0.123706209,-33.17204832,-36.10248554,9.14E-07,-11.58497159,-0.149416992
-10.01001001,0.6853,14.14255632,-0.34,-2.036818423,0.048456586,2783.952485,2772.368771,-0.263571651,-0.229572705,-76.84031441,-66.64995611,1.93E-06,-16.98633819,-0.042073878
-9.36329588,0.6819,13.98,0,-2.127730349,0.048776824,0,0,0,0,0,0,0,0,0
-9.407337723,0.6876,14.15501713,0.365,-2.171126137,0.048576416,2885.023026,2969.412917,70.22083905,24.86758903,21215.04299,7732.730827,0.000390605,-15.58760468,0.727696916
-10.61571125,0.7045,14.40906701,0.525,-1.993671578,0.048892826,2941.306426,3026.803551,71.52349467,36.10613336,22030.1582,11444.42124,0.00045463,-23.96103907,0.698664433
-13.08900524,0.7274,14.71775501,0.63,-1.686970508,0.049423299,3002.617606,3094.453688,68.71453669,45.48916527,21606.14406,14740.78368,0.000498996,-26.8555281,0.67930096
-17.00680272,0.7502,15.06371665,0.7,-1.360105493,0.049801786,3071.621574,3168.585726,66.78442949,52.23112946,21481.84346,17330.99499,0.00053693,-23.97057112,0.707981682
-28.16901408,0.7685,15.441833,0.765,-0.862893204,0.049767408,3148.326266,3248.094354,66.05826274,58.91441218,21778.87783,20039.12727,0.000578104,-14.29991799,0.799627846
-95.23809524,0.8027,15.87900544,0.869428539,-0.26987763,0.050551025,3219.229953,3219.229953,66.24202643,66.24202643,22331.31139,22331.31139,0.00062715,0,0.707620706
86.95652174,0.8357,16.31999606,0.866008876,0.312225904,0.05120712,3308.468708,3308.468708,66.24202643,66.24202643,22950.34714,22950.34714,0.000652901,0,0.707620706
36.76470588,0.8668,16.71383656,0.765,0.774554887,0.051861223,3407.553582,3514.737658,66.06239473,60.02221452,23573.58448,22091.92435,0.000657853,10.83728345,0.827902295
27.100271,0.9009,17.09289866,0.725,1.098977483,0.052706098,3484.866213,3594.158102,66.26576798,56.81124714,24182.65406,21382.58063,0.000667102,13.93220249,0.78569215
23.4741784,0.9339,17.45881256,0.69,1.323640346,0.05349161,3559.628118,3670.723032,66.54205895,53.84298419,24804.44313,20697.09328,0.000676097,15.24064252,0.760490397
23.86634845,0.9698,17.82551036,0.68,1.35715347,0.054405174,3634.390595,3747.564636,66.56944369,53.25116029,25335.83054,20898.10106,0.000698713,14.34331573,0.761488209
26.88172043,1.007,18.20117022,0.685,1.256239819,0.055326113,3710.870158,3826.370819,66.44635681,54.1542433,25821.14823,21699.42199,0.000730313,12.5453132,0.775084707
30.86419753,1.0483,18.58693824,0.69,1.141015948,0.056399822,3789.421864,3907.285898,66.33847471,55.06560227,26324.91977,22531.19371,0.00076541,10.71792328,0.78921603
38.31417625,1.0929,19.06683064,0.842699796,0.967227237,0.057319437,3865.168051,3865.168051,66.24202643,66.24202643,26812.08631,26812.08631,0.000853808,0,0.707620706
51.02040816,1.1432,19.5536241,0.838186962,0.763908932,0.058464865,3964.081715,3964.081715,66.24202643,66.24202643,27498.23543,27498.23543,0.000893156,0,0.707620706
75.18796992,1.1966,20.04775158,0.833491707,0.544896449,0.059687491,4064.656092,4064.656092,66.24202643,66.24202643,28195.90468,28195.90468,0.000934968,0,0.707620706
103.0927835,1.2535,20.54971467,0.828604661,0.417555606,0.060998414,4166.931477,4166.931477,66.24202643,66.24202643,28905.37356,28905.37356,0.000979546,0,0.707620706
161.2903226,1.3201,21.06229133,0.823515247,0.280371531,0.062675992,4271.715149,4271.715149,66.24202643,66.24202643,29632.24205,29632.24205,0.001031795,0,0.707620706
344.8275862,1.3998,21.58913855,0.818188347,0.137784263,0.064838159,4379.780716,4379.780716,66.24202643,66.24202643,30381.87655,30381.87655,0.001094392,0,0.707620706
1250,1.4881,22.13177144,0.812576377,0.039944164,0.067238179,4491.636841,4491.636841,66.24202643,66.24202643,31157.80557,31157.80557,0.001163886,0,0.707620706
-3333.333333,1.564,22.68409027,0.806651322,-0.015736023,0.068947001,4606.437198,4606.437198,66.24202643,66.24202643,31954.15829,31954.15829,0.001223969,0,0.707620706
-1000,1.6208,23.23839404,0.800469469,-0.055048212,0.069746644,4723.217412,4723.217412,66.24202643,66.24202643,32764.24497,32764.24497,0.001269553,0,0.707620706
-476.1904762,1.6685,23.79115362,0.794112204,-0.121166145,0.07013111,4842.815482,4842.815482,66.24202643,66.24202643,33593.8787,33593.8787,0.001308876,0,0.707620706
-416.6666667,1.7068,24.31632159,0.779168643,-0.144656513,0.070191538,4949.178526,4949.178526,63.87665198,63.87665198,33105.78444,33105.78444,0.00129097,0,0.682352941
-500,1.726,24.80076155,0.702639772,-0.125398119,0.069594637,5272.175275,5272.175275,63.87665198,63.87665198,35266.35729,35266.35729,0.001363527,0,0.682352941
-625,1.722,25.22609144,0.629791705,-0.103788899,0.068262656,5361.827454,5361.827454,61.67400881,61.67400881,34629.29345,34629.29345,0.001313271,0,0.658823529
-526.3157895,1.7139,25.59948355,0.564368752,-0.12692495,0.066950569,5440.492461,5440.492461,61.67400881,61.67400881,35137.35037,35137.35037,0.001306925,0,0.658823529
-370.3703704,1.7115,25.92924471,0.506026214,-0.185043779,0.06600655,5509.944538,5509.944538,61.67400881,61.67400881,35585.90572,35585.90572,0.001304946,0,0.658823529
-416.6666667,1.7046,26.22037055,0.453952461,-0.168197635,0.065010523,5571.245454,5571.245454,59.47136564,59.47136564,34696.752,34696.752,0.001253141,0,0.635294118
-1000,1.6862,26.4763024,0.407661259,-0.071457145,0.063687141,5625.126661,5625.126661,59.47136564,59.47136564,35032.31484,35032.31484,0.001239504,0,0.635294118
2000,1.6622,26.70124704,0.366793554,0.036338257,0.062251774,5672.481283,5672.481283,59.47136564,59.47136564,35327.23122,35327.23122,0.001221768,0,0.635294118
588.2352941,1.6398,26.89979675,0.330790187,0.125394333,0.060959568,5714.280606,5714.280606,59.47136564,59.47136564,35587.55017,35587.55017,0.001205223,0,0.635294118
357.1428571,1.6184,27.07568097,0.298977491,0.209241488,0.059773197,5751.309653,5751.309653,57.26872247,57.26872247,34491.56211,34491.56211,0.001145373,0,0.611764706
263.1578947,1.5962,27.23184053,0.270796018,0.28725565,0.058615208,5784.189236,5784.189236,57.26872247,57.26872247,34688.74645,34688.74645,0.001129604,0,0.611764706
263.1578947,1.5754,27.37097515,0.245787831,0.290198478,0.057557321,5813.486904,5813.486904,57.26872247,57.26872247,34864.44945,34864.44945,0.001114836,0,0.611764706
384.6153846,1.5564,27.49538172,0.223526602,0.200365917,0.05660587,5839.685916,5839.685916,57.26872247,57.26872247,35021.56929,35021.56929,0.001101348,0,0.611764706
1111.111111,1.539,27.60697596,0.203645273,0.069921571,0.055746779,5863.189142,5863.189142,57.26872247,57.26872247,35162.52205,35162.52205,0.001088999,0,0.611764706
-1000,1.5237,27.70741173,0.185835238,-0.078256949,0.054992506,5884.34444,5884.34444,57.26872247,57.26872247,35289.39389,35289.39389,0.00107814,0,0.611764706
-344.8275862,1.5096,27.79803432,0.169828729,-0.228432117,0.054305998,5903.434571,5903.434571,57.26872247,57.26872247,35403.88059,35403.88059,0.001068135,0,0.611764706
-204.0816327,1.4956,27.87993768,0.155407044,-0.38824929,0.053644309,5920.689455,5920.689455,57.26872247,57.26872247,35507.361,35507.361,0.001058204,0,0.611764706
-166.6666667,1.4807,27.95402645,0.142391734,-0.477937367,0.052969113,5936.299231,5936.299231,57.26872247,57.26872247,35600.97543,35600.97543,0.00104764,0,0.611764706
-175.4385965,1.4655,28.02113049,0.130634877,-0.456222976,0.052299817,5950.438495,5950.438495,57.26872247,57.26872247,35685.77096,35685.77096,0.001036866,0,0.611764706
-227.2727273,1.4493,28.08195172,0.120000939,-0.353702595,0.051609661,5963.254832,5963.254832,55.0660793,55.0660793,34387.14679,34387.14679,0.000985949,0,0.588235294
-400,1.4319,28.13710861,0.110375227,-0.201757615,0.05089009,5974.878328,5974.878328,55.0660793,55.0660793,34454.17376,34454.17376,0.000974098,0,0.588235294
-666.6666667,1.4113,28.18708441,0.101656798,-0.121484974,0.050069031,5985.410522,5985.410522,55.0660793,55.0660793,34514.90772,34514.90772,0.000960071,0,0.588235294
-2500,1.3872,28.23231764,0.093766562,-0.032500051,0.04913518,5994.943674,5994.943674,55.0660793,55.0660793,34569.8807,34569.8807,0.000943665,0,0.588235294
10000,1.3588,28.2731916,0.086632912,0.008148556,0.048059661,6003.55841,6003.55841,55.0660793,55.0660793,34619.55763,34619.55763,0.000924336,0,0.588235294
-2500,1.3242,28.05839095,-0.98404859,-0.032100848,0.047194438,0,0,0,0,0,0,0,0,0
-769.2307692,1.2846,27.59903856,-1.115850938,-0.100939756,0.0465451,0,0,0,0,0,0,0,0,0
-500,1.2408,27.08474086,-1.255442713,-0.149558244,0.045811773,0,0,0,0,0,0,0,0,0
-500,1.1949,26.51452559,-1.399638358,-0.143327231,0.045065864,0,0,0,0,0,0,0,0,0
-500,1.1483,25.88835708,-1.544367076,-0.136637519,0.044355847,0,0,0,0,0,0,0,0,0
-476.1904762,1.1022,25.20739949,-1.684982665,-0.136021129,0.043725256,0,0,0,0,0,0,0,0,0
-312.5,1.0586,24.47396499,-1.774706552,-0.195384289,0.043254127,0,0,0,0,0,0,0,0,0
-149.2537313,1.0178,23.70895997,-1.791575776,-0.383911218,0.042928918,0,0,0,0,0,0,0,0,0
-88.49557522,0.9805,22.94206581,-1.803431265,-0.606281726,0.042738087,0,0,0,0,0,0,0,0,0
-69.44444444,0.9497,22.17307008,-1.810839746,-0.721680788,0.042831236,0,0,0,0,0,0,0,0,0
-62.5,0.9251,21.39867878,-1.814245357,-0.746835398,0.043231641,0,0,0,0,0,0,0,0,0
-60.24096386,0.9042,20.61489903,-1.814102535,-0.719120227,0.043861481,0,0,0,0,0,0,0,0,0
-62.5,0.8834,19.81895936,-1.81076001,-0.640637961,0.044573481,0,0,0,0,0,0,0,0,0
-74.07407407,0.8602,19.01069436,-1.804583345,-0.497348394,0.045248216,0,0,0,0,0,0,0,0,0
-111.1111111,0.8333,18.1920401,-1.795948644,-0.30362415,0.045805748,0,0,0,0,0,0,0,0,0
-138.8888889,0.8005,17.36628162,-1.785261913,-0.221348798,0.046095072,0,0,0,0,0,0,0,0,0
-72.99270073,0.7633,16.53930932,-1.772953809,-0.382020175,0.046150658,0,0,0,0,0,0,0,0,0
-33.11258278,0.7232,15.71614114,-1.7,-0.760378409,0.046016385,2926.915522,2901.129499,6.69E-09,6.96E-09,2.05E-06,2.11E-06,5.32E-14,-5.376801936,-0.996480609
-19.26782274,0.6821,14.92901469,-1.585,-1.179127155,0.045689552,2790.830293,2756.107112,3.79E-08,3.73E-08,1.11E-05,1.08E-05,2.77E-13,-3.064769079,-0.940708233
-14.22475107,0.6452,14.20083583,-1.28,-1.445154007,0.045433945,2724.346154,2621.58971,2.60E-06,3.07E-06,0.000742828,0.000842989,2.00E-11,-7.6212849,-0.706076613
-10.98901099,0.6133,13.61838623,-0.79,-1.720377204,0.045034705,2654.062032,2539.32424,0.001530284,0.001838487,0.425315951,0.488885589,1.14E-08,-11.8553198,-0.341710299
-8.952551477,0.5838,13.26478105,-0.425,-2.003476891,0.044011281,2606.517333,2583.332113,-0.38142638,-0.399093839,-104.1118014,-107.9652225,2.59E-06,-21.83266213,-0.102628569
-8.084074373,0.5574,13.08,0,-2.157328,0.042614679,0,0,0,0,0,0,0,0,0
-8.673026886,0.5381,13.24642486,0.415,-2.062327632,0.040622282,2703.635596,2779.406446,72.30069122,27.45384784,20470.06506,7990.682975,0.00032115,-20.15131327,0.745045052
-10.69518717,0.5382,13.46581915,0.555,-1.728256338,0.039967862,2749.527591,2828.384943,71.83809478,38.8542663,20684.33229,11508.15883,0.000357407,-23.09594743,0.723770653
-15.19756839,0.5391,13.72643327,0.67,-1.26378237,0.039274587,2800.945658,2885.300506,68.67571383,49.70222381,20143.57191,15017.42565,0.000383593,-21.73714235,0.72844531
-31.94888179,0.5602,14.03132695,0.77,-0.628163675,0.039924948,2862.086195,2950.329077,66.62373762,59.12999769,19968.26447,18268.67036,0.000424058,-12.44681446,0.814653774
163.9344262,0.5837,14.38589245,0.879810962,0.128686932,0.040574473,2917.262533,2917.262533,66.24202643,66.24202643,20236.60906,20236.60906,0.000456161,0,0.707620706
24.57002457,0.6142,14.69666135,0.75,0.896112996,0.041791805,2996.852778,3091.2296,66.36763037,57.16411422,20828.1328,18504.75586,0.000456609,17.02594627,0.773456785
16.2601626,0.6515,14.99372307,0.69,1.409370181,0.043451516,3057.507923,3153.79225,66.99170529,51.18050174,21449.50341,16903.09525,0.000462911,25.07514992,0.698086521
13.69863014,0.6826,15.28126072,0.65,1.737689687,0.044669089,3116.731497,3213.546752,67.80476478,47.58436949,22130.34689,16013.17905,0.000473288,26.2152157,0.681335166
13.33333333,0.7261,15.5698661,0.625,1.853369499,0.046634955,3175.915879,3273.669627,68.28167314,45.47124225,22709.19622,15588.35495,0.000496112,25.59041793,0.679826718
14.16430595,0.7609,15.87137534,0.635,1.812862304,0.047941655,3237.095802,3337.12775,67.91452021,46.73247042,23022.19921,16331.27869,0.000524075,24.19907524,0.689059816
16.05136437,0.806,16.19683952,0.66,1.666017649,0.049762795,3302.957338,3405.77611,67.28462996,49.51892147,23272.7364,17661.02437,0.000565827,22.03941153,0.707714241
18.11594203,0.8527,16.54177569,0.675,1.539693673,0.051548275,3372.998069,3478.29316,66.93110306,51.37011387,23641.37289,18711.3589,0.000606447,19.86360748,0.725634453
19.96007984,0.899,16.90042725,0.68,1.45869363,0.053193921,3445.984566,3553.556258,66.77438352,52.25174541,24096.38165,19444.31354,0.000643361,18.10987778,0.738263778
21.64502165,0.9441,17.27173593,0.685,1.404898494,0.054661558,3521.563046,3631.461673,66.6328155,53.14779479,24572.66445,20211.35044,0.00067999,16.30329925,0.751565188
23.75296912,0.9852,17.65088254,0.685,1.337044736,0.055815906,3598.787601,3710.971481,66.55675291,53.55835802,25082.85454,20813.42195,0.000711595,14.77029397,0.761159568
27.02702703,1.0402,18.04537819,0.69,1.228187558,0.057643569,3679.108701,3793.723198,66.43620592,54.47868086,25596.2333,21643.16854,0.000756402,12.88906795,0.775426206
30.86419753,1.0755,18.44725141,0.695,1.123930187,0.058301368,3760.946045,3878.011188,66.33186707,55.40301643,26124.49733,22499.40775,0.000787456,10.99478529,0.790140086
38.31417625,1.1089,18.93841311,0.843991775,0.954242316,0.058552952,3839.051575,3839.051575,66.24202643,66.24202643,26630.92026,26630.92026,0.000866288,0,0.707620706
50.76142132,1.1403,19.42789888,0.839405853,0.757964538,0.058693944,3938.51178,3938.51178,66.24202643,66.24202643,27320.86066,27320.86066,0.000890872,0,0.707620706
76.33587786,1.1649,19.91283416,0.834715698,0.52950302,0.05849996,4037.216961,4037.216961,66.24202643,66.24202643,28005.56358,28005.56358,0.00091018,0,0.707620706
169.4915254,1.1713,20.38612256,0.829951132,0.249949496,0.057455752,4133.663147,4133.663147,66.24202643,66.24202643,28674.59619,28674.59619,0.000915289,0,0.707620706
833.3333333,1.1574,20.84064566,0.825187736,0.053129359,0.055535707,4226.484283,4226.484283,66.24202643,66.24202643,29318.48237,29318.48237,0.000904568,0,0.707620706
2500,1.1498,21.28009424,0.820507881,0.018464522,0.054031716,4316.511887,4316.511887,66.24202643,66.24202643,29942.99025,29942.99025,0.000898817,0,0.707620706
454.5454545,1.1316,21.70153649,0.815885124,0.105617198,0.052143773,4403.248744,4403.248744,66.24202643,66.24202643,30544.67071,30544.67071,0.000884841,0,0.707620706
238.0952381,1.1015,22.10184067,0.811361171,0.209140032,0.049837478,4485.991601,4485.991601,66.24202643,66.24202643,31118.64539,31118.64539,0.000861597,0,0.707620706
161.2903226,1.0659,22.4803857,0.806981971,0.319396534,0.047414667,4564.874518,4564.874518,66.24202643,66.24202643,31665.84426,31665.84426,0.000834125,0,0.707620706
92.59259259,1.0374,22.84090835,0.802767177,0.574356434,0.045418509,4640.678056,4640.678056,66.24202643,66.24202643,32191.68194,32191.68194,0.000812277,0,0.707620706
68.02721088,0.9994,22.30598116,-1.810141786,0.745574403,0.044804126,0,0,0,0,0,0,0,0,0
62.89308176,0.9603,21.49565357,-1.814090467,0.748909648,0.044674148,0,0,0,0,0,0,0,0,0
49.26108374,0.9211,20.6853496,-1.814224723,0.885427,0.0445291,0,0,0,0,0,0,0,0,0
38.91050584,0.8861,19.87704836,-1.811095852,1.03506567,0.044579053,0,0,0,0,0,0,0,0,0
32.78688525,0.8557,19.06857728,-1.66,1.130491794,0.044874874,3583.111025,3520.232141,4.74E-08,4.85E-08,1.78E-05,1.79E-05,4.44E-13,2.525341264,-0.956968972
30.3030303,0.8269,18.32324139,-1.66,1.129404564,0.045128478,3436.18433,3382.648696,4.27E-08,4.38E-08,1.54E-05,1.55E-05,3.87E-13,2.828706365,-0.962933817
28.3286119,0.8001,17.5729822,-1.66,1.111211267,0.045530121,3288.287114,3244.156448,3.79E-08,3.91E-08,1.31E-05,1.33E-05,3.33E-13,3.134075336,-0.968938063
25.57544757,0.7764,16.81520403,-1.655,1.126969163,0.0461725,3139.944298,3104.283608,3.63E-08,3.76E-08,1.19E-05,1.22E-05,3.10E-13,3.334232956,-0.972201153
25.12562814,0.7539,16.04806918,-1.665,1.044863698,0.046977614,2987.258572,2962.65388,2.52E-08,2.62E-08,7.88E-06,8.13E-06,2.09E-13,3.90399731,-0.983554672
22.72727273,0.7308,15.26147591,-1.635,1.044664268,0.047885277,2836.683699,2817.517346,3.90E-08,4.07E-08,1.16E-05,1.20E-05,3.14E-13,3.414700829,-0.973734225
18.5528757,0.7071,14.47306233,-1.585,1.150908036,0.048856281,2702.654969,2671.893784,3.82E-08,3.84E-08,1.08E-05,1.07E-05,2.92E-13,3.550657225,-0.947645607
14.92537313,0.6845,13.69234638,-1.54,1.280446831,0.049991432,2566.875673,2527.694378,-3.87E-08,-4.64E-08,-1.04E-05,-1.23E-05,3.15E-13,4.477975917,-0.928189164
11.70960187,0.6633,12.91504235,-1.325,1.452046527,0.051358717,2467.973377,2384.1627,-1.13E-06,-9.30E-07,-0.000292059,-0.000232254,7.48E-12,13.47868044,-0.746144746
9.478672986,0.6428,12.22926165,-0.99,1.608362453,0.052562454,2367.784472,2256.45688,-0.000207477,-0.00023604,-0.051444701,-0.055775324,1.57E-09,18.14577144,-0.497919802
7.874015748,0.6231,11.70765654,-0.64,1.774494512,0.053221582,2289.03753,2218.983794,0.02191137,0.021350611,5.252318691,4.96127216,1.51E-07,26.50858255,-0.247374179
6.958942241,0.6046,11.3686006,-0.445,1.893223032,0.053181567,2232.163196,2207.148271,-0.279284379,-0.295614444,-65.28316587,-68.3259655,1.97E-06,35.76745747,-0.123723438
6.472491909,0.5979,11.13401893,-0.31,1.952375671,0.053700286,2192.08571,2184.520118,-0.141893588,0.03940301,-32.57233691,9.013927682,6.20E-07,42.2478355,-0.034541631
6.24609619,0.587,10.96949544,-0.26,1.963792641,0.053512033,2162.926957,2168.107974,1.417450927,1.760283644,321.0543094,399.6613752,1.07E-05,45.4367134,0.004501532
6.1462815,0.5835,10.83214779,-0.255,1.946021791,0.053867433,2136.188827,2142.874843,1.636686709,1.997929002,366.1287332,448.337923,1.22E-05,46.78883471,0.008250814
6.013229104,0.5849,10.69654696,-0.235,1.939592277,0.054681198,2111.130511,2125.556246,2.816328632,3.226887268,622.6256825,718.2655106,2.04E-05,48.68735587,0.025969951
5.973715651,0.5915,10.56973597,-0.26,1.906403049,0.055961663,2083.937041,2088.385571,1.312766403,1.667330685,286.4841937,364.6372602,1.01E-05,48.83432402,0.002683393
5.889281508,0.6025,10.42602315,-0.27,1.881507908,0.057788093,2054.801246,2055.866026,0.83468114,1.164158618,179.6052549,250.6314607,6.91E-06,49.65652118,-0.006507098
5.753739931,0.6078,10.27181947,-0.245,1.869284997,0.059171601,2026.283619,2035.579621,2.046241833,2.447535792,434.1959925,521.7299447,1.57E-05,51.97459736,0.014784551
5.561735261,0.6245,10.1286051,-0.155,1.88026888,0.061657059,2007.339377,2065.30607,9.927288252,9.630735708,2086.796282,2082.919588,7.14E-05,55.95640402,0.108589423
5.42888165,0.6408,10.0344145,-0.15,1.890621935,0.063860228,1989.292951,2049.989593,10.45304095,10.00324662,2177.559413,2147.441049,7.67E-05,56.88773723,0.114196919
5.399568035,0.6581,9.94,0,1.86528305,0.066207243,0,0,0,0,0,0,0,0,0
5.396654074,0.675,9.94,0,1.866290222,0.067907445,0,0,0,0,0,0,0,0,0
5.417118093,0.6914,10.11250431,0.255,1.924332561,0.068370799,2062.824812,2119.967547,61.98724984,18.14011456,13390.3933,4027.150464,0.000330792,42.69911495,0.66192253
5.546311703,0.7061,10.11250431,0,1.879507913,0.069824445,2062.824812,2119.967547,0,0,0,0,0,42.69911495,0
